Nro Factura,valor_capital,fecha_abono,fecha_factura,demora_pago,habito_pago
175363,1338155,24/06/2024,13/06/2024,11,1.0
175364,773500,19/06/2024,13/06/2024,6,1.0
175365,4641000,19/06/2024,13/06/2024,6,1.0
175366,2320500,19/06/2024,13/06/2024,6,1.0
175367,1547000,12/08/2024,13/06/2024,60,0.0
175368,1547000,31/03/2025,13/06/2024,291,0.0
175369,3094000,12/08/2024,13/06/2024,60,0.0
175370,198016,24/06/2024,13/06/2024,11,1.0
175371,152225,16/07/2024,13/06/2024,33,0.0
175372,370042,31/07/2024,13/06/2024,48,0.0
175373,157639,27/06/2024,13/06/2024,14,1.0
175374,669078,24/06/2024,13/06/2024,11,1.0
175375,3094000,24/06/2024,13/06/2024,11,1.0
175376,1547000,19/06/2024,13/06/2024,6,1.0
175377,3094000,19/06/2024,13/06/2024,6,1.0
175378,3094000,19/06/2024,13/06/2024,6,1.0
175379,4022200,12/07/2024,13/06/2024,29,1.0
175380,773500,19/06/2024,14/06/2024,5,1.0
175381,19500000,28/06/2024,14/06/2024,14,1.0
175382,22100000,28/06/2024,14/06/2024,14,1.0
175383,19500000,28/06/2024,14/06/2024,14,1.0
175384,3297861868,28/06/2024,14/06/2024,14,1.0
175385,19500000,30/07/2024,14/06/2024,46,0.0
175386,3094000,24/06/2024,14/06/2024,10,1.0
175387,1547000,24/06/2024,14/06/2024,10,1.0
175388,24598460,19/06/2024,14/06/2024,5,1.0
175389,1547000,12/08/2024,14/06/2024,59,0.0
175390,1314950,15/07/2024,14/06/2024,31,0.0
175391,2320500,19/06/2024,14/06/2024,5,1.0
175392,3867500,05/07/2024,14/06/2024,21,1.0
175393,1547000,19/06/2024,14/06/2024,5,1.0
175394,10829000,23/07/2024,14/06/2024,39,0.0
175395,3094000,19/06/2024,14/06/2024,5,1.0
175396,3094000,16/07/2024,14/06/2024,32,0.0
175397,3867500,28/06/2024,14/06/2024,14,1.0
175398,7735000,25/06/2024,14/06/2024,11,1.0
175399,3094000,19/06/2024,14/06/2024,5,1.0
175400,7735000,19/06/2024,14/06/2024,5,1.0
175401,4641000,19/06/2024,14/06/2024,5,1.0
175402,2011100,12/07/2024,14/06/2024,28,1.0
175403,1547000,19/06/2024,14/06/2024,5,1.0
175404,3094000,19/06/2024,14/06/2024,5,1.0
175405,1547000,25/07/2024,14/06/2024,41,0.0
175406,2320500,19/06/2024,14/06/2024,5,1.0
175407,1392300,24/06/2024,14/06/2024,10,1.0
175408,773500,05/07/2024,14/06/2024,21,1.0
175409,4641000,12/07/2024,14/06/2024,28,1.0
175410,2320500,20/08/2024,14/06/2024,67,0.0
175411,3094000,19/06/2024,14/06/2024,5,1.0
175412,2320500,25/07/2024,14/06/2024,41,0.0
175413,2320500,23/10/2024,14/06/2024,131,0.0
175414,3094000,30/09/2024,14/06/2024,108,0.0
175415,3094000,23/08/2024,14/06/2024,70,0.0
175416,4641000,28/06/2024,14/06/2024,14,1.0
175417,3094000,24/09/2024,14/06/2024,102,0.0
175418,3094000,24/09/2024,14/06/2024,102,0.0
175419,3094000,24/09/2024,14/06/2024,102,0.0
175420,3094000,24/09/2024,14/06/2024,102,0.0
175421,3094000,24/09/2024,14/06/2024,102,0.0
175422,9100000,16/07/2024,14/06/2024,32,0.0
175423,0,29/07/2024,14/06/2024,45,0.5
175424,3094000,30/08/2024,14/06/2024,77,0.0
175425,4641000,12/07/2024,14/06/2024,28,1.0
175426,2320500,23/08/2024,14/06/2024,70,0.0
175427,6188000,27/06/2024,14/06/2024,13,1.0
175428,4641000,27/06/2024,14/06/2024,13,1.0
175429,6188000,28/06/2024,14/06/2024,14,1.0
175430,4641000,27/06/2024,14/06/2024,13,1.0
175431,4641000,28/06/2024,14/06/2024,14,1.0
175432,4641000,28/06/2024,14/06/2024,14,1.0
175433,4641000,28/06/2024,14/06/2024,14,1.0
175434,4641000,28/06/2024,14/06/2024,14,1.0
175435,3867500,30/08/2024,14/06/2024,77,0.0
175436,1547000,12/09/2024,14/06/2024,90,0.0
175437,1302470000,16/01/2025,14/06/2024,216,0.0
175438,773500,27/08/2024,14/06/2024,74,0.0
175439,773500,27/08/2024,14/06/2024,74,0.0
175440,773500,27/08/2024,14/06/2024,74,0.0
175441,773500,27/08/2024,14/06/2024,74,0.0
175442,1547000,27/06/2024,14/06/2024,13,1.0
175443,1547000,17/07/2024,14/06/2024,33,0.0
175444,1547000,28/06/2024,14/06/2024,14,1.0
175445,3867500,16/07/2024,14/06/2024,32,0.0
175446,3867500,17/07/2024,14/06/2024,33,0.0
175447,1933750,28/06/2024,14/06/2024,14,1.0
175448,1547000,28/06/2024,14/06/2024,14,1.0
175449,2320500,17/07/2024,14/06/2024,33,0.0
175450,0,29/07/2024,14/06/2024,45,0.5
175451,1547000,27/06/2024,14/06/2024,13,1.0
175452,2320500,24/06/2024,14/06/2024,10,1.0
175453,3867500,28/06/2024,14/06/2024,14,1.0
175454,3094000,12/08/2024,14/06/2024,59,0.0
175455,3867500,12/09/2024,14/06/2024,90,0.0
175456,0,29/07/2024,14/06/2024,45,0.5
175457,1856400,16/07/2024,14/06/2024,32,0.0
175458,3094000,12/07/2024,14/06/2024,28,1.0
175459,15470000,28/06/2024,14/06/2024,14,1.0
175460,23205000,24/06/2024,14/06/2024,10,1.0
175461,1547000,30/07/2024,14/06/2024,46,0.0
175462,2089407712,31/07/2024,14/06/2024,47,0.6666666666666666
175463,12376000,19/06/2024,14/06/2024,5,1.0
175464,3094000,19/06/2024,14/06/2024,5,1.0
175465,5414500,24/06/2024,14/06/2024,10,1.0
175466,4641000,19/06/2024,14/06/2024,5,1.0
175467,200176921,31/07/2024,14/06/2024,47,0.5
175468,1547000,30/07/2024,14/06/2024,46,0.0
175469,1547000,30/07/2024,14/06/2024,46,0.0
175470,1547000,30/07/2024,14/06/2024,46,0.0
175471,1547000,30/07/2024,14/06/2024,46,0.0
175472,1547000,30/07/2024,14/06/2024,46,0.0
175474,1547000,27/08/2024,14/06/2024,74,0.0
175475,13000000,27/06/2024,14/06/2024,13,1.0
175476,13000000,31/07/2024,14/06/2024,47,0.0
175477,1928947414,27/06/2024,14/06/2024,13,1.0
175478,13000000,24/06/2024,14/06/2024,10,1.0
175479,3094000,19/06/2024,16/06/2024,3,1.0
175480,12221300,19/06/2024,16/06/2024,3,1.0
175481,10829000,19/06/2024,16/06/2024,3,1.0
175482,12376000,19/06/2024,16/06/2024,3,1.0
175483,9282000,19/06/2024,16/06/2024,3,1.0
175484,25525500,19/06/2024,17/06/2024,2,1.0
175485,25525500,19/06/2024,17/06/2024,2,1.0
175486,3867500,27/06/2024,17/06/2024,10,1.0
175487,6188000,28/06/2024,18/06/2024,10,1.0
175488,13430320,27/06/2024,18/06/2024,9,1.0
175489,2257737,27/06/2024,18/06/2024,9,1.0
175490,3094000,24/06/2024,18/06/2024,6,1.0
175491,3094000,24/06/2024,18/06/2024,6,1.0
175492,4641000,24/06/2024,18/06/2024,6,1.0
175493,2320500,28/06/2024,18/06/2024,10,1.0
175494,3094000,17/07/2024,18/06/2024,29,1.0
175495,3094000,28/06/2024,18/06/2024,10,1.0
175496,62046500,27/06/2024,18/06/2024,9,1.0
175497,52732060,27/06/2024,18/06/2024,9,1.0
175498,1547000,17/07/2024,18/06/2024,29,1.0
175499,2320500,16/09/2024,18/06/2024,90,0.0
175500,3094000,28/06/2024,18/06/2024,10,1.0
175501,2320500,28/06/2024,18/06/2024,10,1.0
175502,2320500,05/07/2024,18/06/2024,17,1.0
175503,68548740,28/06/2024,18/06/2024,10,1.0
175504,6188000,28/06/2024,18/06/2024,10,1.0
175505,1547000,25/07/2024,18/06/2024,37,0.0
175506,2320500,05/07/2024,18/06/2024,17,1.0
175507,2320500,31/07/2024,18/06/2024,43,0.5
175508,1082900,15/08/2024,18/06/2024,58,0.0
175509,2011100,15/08/2024,18/06/2024,58,0.0
175510,84219940,28/06/2024,18/06/2024,10,1.0
175511,1547000,30/08/2024,18/06/2024,73,0.0
175512,2320500,05/07/2024,18/06/2024,17,1.0
175513,75709760,28/06/2024,18/06/2024,10,1.0
175514,2320500,05/07/2024,18/06/2024,17,1.0
175515,78706680,28/06/2024,18/06/2024,10,1.0
175516,2320500,05/07/2024,18/06/2024,17,1.0
175517,1547000,05/07/2024,18/06/2024,17,1.0
175518,195370500,29/11/2024,18/06/2024,164,0.0
175519,130247000,22/08/2024,18/06/2024,65,0.0
175520,7735000,30/07/2024,18/06/2024,42,0.0
175521,1547000,24/06/2024,18/06/2024,6,1.0
175522,3094000,28/06/2024,18/06/2024,10,1.0
175523,3094000,30/10/2024,18/06/2024,134,0.0
175524,3094000,16/09/2024,18/06/2024,90,0.0
175525,2320500,05/07/2024,18/06/2024,17,1.0
175526,70293180,28/06/2024,18/06/2024,10,1.0
175527,1547000,05/07/2024,18/06/2024,17,1.0
175528,6961500,28/06/2024,18/06/2024,10,1.0
175529,3094000,27/08/2024,18/06/2024,70,0.0
175530,1547000,25/07/2024,18/06/2024,37,0.0
175531,1547000,25/07/2024,18/06/2024,37,0.0
175532,3094000,17/07/2024,18/06/2024,29,1.0
175533,3094000,27/08/2024,18/06/2024,70,0.0
175534,1547000,24/06/2024,18/06/2024,6,1.0
175535,5414500,24/06/2024,18/06/2024,6,1.0
175536,1547000,24/06/2024,18/06/2024,6,1.0
175537,4641000,24/06/2024,18/06/2024,6,1.0
175538,3094000,24/06/2024,18/06/2024,6,1.0
175539,3094000,25/07/2024,18/06/2024,37,0.0
175541,6188000,24/06/2024,18/06/2024,6,1.0
175542,1547000,24/06/2024,18/06/2024,6,1.0
175543,2320500,25/07/2024,18/06/2024,37,0.0
175544,1547000,25/07/2024,18/06/2024,37,0.0
175545,1547000,30/08/2024,18/06/2024,73,0.0
175546,1547000,30/07/2024,18/06/2024,42,0.0
175547,1547000,22/07/2024,18/06/2024,34,0.0
175548,1547000,10/07/2024,18/06/2024,22,1.0
175549,2320500,24/06/2024,18/06/2024,6,1.0
175550,1160250,24/06/2024,18/06/2024,6,1.0
175551,1160250,24/06/2024,18/06/2024,6,1.0
175552,1547000,12/07/2024,18/06/2024,24,1.0
175553,3094000,22/07/2024,18/06/2024,34,0.0
175554,3094000,31/07/2024,18/06/2024,43,0.0
175555,1547000,24/06/2024,18/06/2024,6,1.0
175556,1547000,30/08/2024,18/06/2024,73,0.0
175557,3094000,10/07/2024,18/06/2024,22,1.0
175558,3094000,12/08/2024,18/06/2024,55,0.0
175559,2320500,12/08/2024,18/06/2024,55,0.0
175560,2320500,20/08/2024,18/06/2024,63,0.0
175561,1547000,25/07/2024,18/06/2024,37,0.0
175562,3094000,16/07/2024,18/06/2024,28,1.0
175563,6188000,24/06/2024,18/06/2024,6,1.0
175564,1237600,28/06/2024,18/06/2024,10,1.0
175565,1237600,28/06/2024,18/06/2024,10,1.0
175566,1237600,28/06/2024,18/06/2024,10,1.0
175567,1237600,28/06/2024,18/06/2024,10,1.0
175568,1237600,28/06/2024,18/06/2024,10,1.0
175569,3094000,30/07/2024,18/06/2024,42,0.0
175570,6188000,16/09/2024,18/06/2024,90,0.0
175571,3094000,30/09/2024,18/06/2024,104,0.0
175572,52000000,29/11/2024,18/06/2024,164,0.0
175573,6961500,30/07/2024,18/06/2024,42,0.0
175574,390741000,29/11/2024,18/06/2024,164,0.0
175575,3867500,17/07/2024,18/06/2024,29,1.0
175576,1547000,12/07/2024,18/06/2024,24,1.0
175577,3094000,25/07/2024,18/06/2024,37,0.0
175578,3094000,22/07/2024,18/06/2024,34,0.0
175579,3867500,30/07/2024,18/06/2024,42,0.0
175580,2320500,22/07/2024,18/06/2024,34,0.0
175581,2320500,23/08/2024,18/06/2024,66,0.0
175582,18749138,28/06/2024,18/06/2024,10,1.0
175583,4641000,25/06/2024,18/06/2024,7,1.0
175584,3094000,23/10/2024,18/06/2024,127,0.0
175585,4641000,26/06/2024,18/06/2024,8,1.0
175586,10829000,29/11/2024,18/06/2024,164,0.0
175587,1856400,31/07/2024,18/06/2024,43,0.0
175588,9282000,26/06/2024,18/06/2024,8,1.0
175589,3094000,26/06/2024,18/06/2024,8,1.0
175590,1547000,22/07/2024,18/06/2024,34,0.0
175591,4470354,28/06/2024,18/06/2024,10,1.0
175592,3094000,28/06/2024,18/06/2024,10,1.0
175593,1547000,22/07/2024,18/06/2024,34,0.0
175594,1547000,22/07/2024,18/06/2024,34,0.0
175595,195370500,29/11/2024,18/06/2024,164,0.0
175596,1547000,12/07/2024,18/06/2024,24,1.0
175597,130247000,29/11/2024,18/06/2024,164,0.0
175598,2320500,28/06/2024,18/06/2024,10,1.0
175599,130247000,29/11/2024,18/06/2024,164,0.0
175600,2320500,10/07/2024,18/06/2024,22,1.0
175601,3094000,28/06/2024,18/06/2024,10,1.0
175602,4641000,28/06/2024,18/06/2024,10,1.0
175603,3094000,28/06/2024,18/06/2024,10,1.0
175605,3094000,30/07/2024,18/06/2024,42,0.0
175607,3094000,28/06/2024,18/06/2024,10,1.0
175608,4641000,28/06/2024,18/06/2024,10,1.0
175609,2320500,28/06/2024,18/06/2024,10,1.0
175610,3094000,28/06/2024,18/06/2024,10,1.0
175611,1547000,30/07/2024,18/06/2024,42,0.0
175612,3094000,28/06/2024,18/06/2024,10,1.0
175613,2320500,16/07/2024,18/06/2024,28,1.0
175614,11602500,05/07/2024,18/06/2024,17,1.0
175615,257588620,27/06/2024,18/06/2024,9,1.0
175616,2784600,25/06/2024,18/06/2024,7,1.0
175617,3403400,25/06/2024,18/06/2024,7,1.0
175618,8750000,27/06/2024,18/06/2024,9,1.0
175619,556920,24/09/2024,18/06/2024,98,0.0
175620,990080,30/08/2024,18/06/2024,73,0.0
175621,1160250,24/09/2024,18/06/2024,98,0.5
175622,1160250,30/08/2024,18/06/2024,73,0.0
175623,1160250,10/07/2024,18/06/2024,22,1.0
175624,1160250,30/08/2024,18/06/2024,73,0.0
175625,2320500,30/08/2024,18/06/2024,73,0.0
175626,1160250,24/09/2024,18/06/2024,98,0.0
175627,1160250,30/08/2024,18/06/2024,73,0.0
175628,556920,10/07/2024,18/06/2024,22,1.0
175629,990080,30/08/2024,18/06/2024,73,0.0
175630,4641000,28/06/2024,18/06/2024,10,1.0
175631,4641000,28/06/2024,18/06/2024,10,1.0
175632,182000000,30/05/2025,18/06/2024,346,0.0
175633,3094000,28/06/2024,18/06/2024,10,1.0
175634,3094000,28/06/2024,18/06/2024,10,1.0
175635,3094000,28/06/2024,18/06/2024,10,1.0
175636,1547000,28/06/2024,18/06/2024,10,1.0
175637,2320500,28/06/2024,18/06/2024,10,1.0
175638,4641000,24/06/2024,18/06/2024,6,1.0
175639,17017000,28/06/2024,18/06/2024,10,1.0
175640,3094000,28/06/2024,18/06/2024,10,1.0
175641,3094000,28/06/2024,18/06/2024,10,1.0
175642,2320500,25/07/2024,18/06/2024,37,0.0
175643,2320500,27/06/2024,18/06/2024,9,1.0
175644,73616440,28/06/2024,18/06/2024,10,1.0
175645,2320500,28/06/2024,18/06/2024,10,1.0
175646,7735000,28/06/2024,18/06/2024,10,1.0
175647,10829000,28/06/2024,18/06/2024,10,1.0
175648,773500,24/06/2024,19/06/2024,5,1.0
175649,773500,24/06/2024,19/06/2024,5,1.0
175650,773500,24/06/2024,19/06/2024,5,1.0
175651,6500000,28/06/2024,19/06/2024,9,1.0
175652,2600000,28/06/2024,19/06/2024,9,1.0
175653,1547000,25/07/2024,19/06/2024,36,0.0
175655,1547000,31/07/2024,19/06/2024,42,0.0
175656,7735000,12/07/2024,19/06/2024,23,1.0
175657,3094000,20/08/2024,19/06/2024,62,0.0
175658,7735000,26/06/2024,19/06/2024,7,1.0
175659,2320500,24/09/2024,19/06/2024,97,0.0
175660,2320500,24/09/2024,19/06/2024,97,0.0
175661,1547000,23/10/2024,19/06/2024,126,0.0
175662,1547000,30/08/2024,19/06/2024,72,0.0
175663,1547000,26/06/2024,19/06/2024,7,1.0
175664,1547000,26/06/2024,19/06/2024,7,1.0
175665,1547000,04/10/2024,19/06/2024,107,0.0
175666,3094000,28/06/2024,19/06/2024,9,1.0
175667,3094000,26/06/2024,19/06/2024,7,1.0
175669,2320500,28/06/2024,19/06/2024,9,1.0
175670,3094000,28/06/2024,19/06/2024,9,1.0
175671,1547000,28/06/2024,19/06/2024,9,1.0
175672,4641000,28/06/2024,19/06/2024,9,1.0
175673,402220,31/07/2024,19/06/2024,42,0.0
175674,2691780,31/07/2024,19/06/2024,42,0.0
175675,6188000,26/06/2024,19/06/2024,7,1.0
175676,1160250,12/08/2024,19/06/2024,54,0.0
175677,1160250,12/08/2024,19/06/2024,54,0.0
175678,1547000,23/08/2024,19/06/2024,65,0.0
175679,2320500,25/07/2024,19/06/2024,36,0.0
175680,457912,10/07/2024,19/06/2024,21,1.0
175681,210392,22/07/2024,19/06/2024,33,0.0
175682,210392,20/08/2024,19/06/2024,62,0.0
175683,105196,30/07/2024,19/06/2024,41,0.0
175684,256802,25/07/2024,19/06/2024,36,0.0
175685,105196,23/08/2024,19/06/2024,65,0.0
175686,201110,23/08/2024,19/06/2024,65,0.0
175687,2320500,31/07/2024,19/06/2024,42,0.0
175688,773500,22/07/2024,19/06/2024,33,0.0
175689,773500,22/07/2024,19/06/2024,33,0.0
175690,2320500,30/07/2024,19/06/2024,41,0.0
175691,2320500,25/06/2024,19/06/2024,6,1.0
175692,4641000,10/07/2024,19/06/2024,21,1.0
175693,1547000,24/06/2024,19/06/2024,5,1.0
175694,1547000,30/12/2024,19/06/2024,194,0.0
175695,2320500,26/06/2024,19/06/2024,7,1.0
175696,3094000,26/06/2024,19/06/2024,7,1.0
175697,9282000,05/07/2024,19/06/2024,16,1.0
175698,4641000,26/06/2024,19/06/2024,7,1.0
175699,1547000,16/07/2024,19/06/2024,27,1.0
175700,2784600,24/06/2024,19/06/2024,5,1.0
175701,2320500,29/10/2024,19/06/2024,132,0.0
175702,3867500,30/09/2024,19/06/2024,103,0.0
175703,3094000,26/06/2024,19/06/2024,7,1.0
175704,10829000,18/07/2024,20/06/2024,28,1.0
175705,498816460,28/06/2024,20/06/2024,8,1.0
175706,1153615240,12/07/2024,21/06/2024,21,1.0
175707,692240,28/06/2024,21/06/2024,7,1.0
175708,-1547000,28/06/2024,21/06/2024,7,1.0
175709,9746100,27/06/2024,21/06/2024,6,1.0
175710,3867500,27/06/2024,21/06/2024,6,1.0
175711,1547000,27/06/2024,21/06/2024,6,1.0
175712,3867500,27/06/2024,21/06/2024,6,1.0
175713,1547000,27/06/2024,21/06/2024,6,1.0
175715,123760,28/06/2024,21/06/2024,7,1.0
175716,12252240,13/08/2024,21/06/2024,53,0.0
175717,1547000,12/08/2024,21/06/2024,52,0.0
175718,565362,26/06/2024,21/06/2024,5,1.0
175719,35562520,27/06/2024,21/06/2024,6,1.0
175720,3435360,27/06/2024,21/06/2024,6,1.0
175721,6188000,28/06/2024,21/06/2024,7,1.0
175722,62205,28/06/2024,21/06/2024,7,1.0
175723,773500,25/06/2024,21/06/2024,4,1.0
175724,773500,26/06/2024,21/06/2024,5,1.0
175725,773500,28/06/2024,21/06/2024,7,1.0
175726,773500,10/07/2024,24/06/2024,16,1.0
175727,1547000,26/06/2024,24/06/2024,2,1.0
175728,2320500,26/06/2024,24/06/2024,2,1.0
175729,257970440,27/06/2024,24/06/2024,3,1.0
175730,12376000,26/06/2024,24/06/2024,2,1.0
175731,6188000,26/06/2024,24/06/2024,2,1.0
175732,4641000,24/09/2024,24/06/2024,92,0.0
175733,2714386500,28/06/2024,24/06/2024,4,1.0
175734,129106463,28/06/2024,24/06/2024,4,1.0
175735,752619120,28/06/2024,24/06/2024,4,1.0
175736,774358980,28/06/2024,24/06/2024,4,1.0
175737,10829000,28/06/2024,24/06/2024,4,1.0
175738,4641000,28/06/2024,24/06/2024,4,1.0
175739,1894534640,28/06/2024,25/06/2024,3,1.0
175740,11704,27/06/2024,25/06/2024,2,1.0
175741,111390,27/06/2024,25/06/2024,2,1.0
175742,307426,27/06/2024,25/06/2024,2,1.0
175743,3094000,12/08/2024,25/06/2024,48,0.0
175744,1547000,05/07/2024,25/06/2024,10,1.0
175745,4641000,30/07/2024,25/06/2024,35,0.0
175746,9100000,05/07/2024,25/06/2024,10,1.0
175747,773500,10/07/2024,25/06/2024,15,1.0
175748,21658000,28/06/2024,25/06/2024,3,1.0
175749,468913080,27/06/2024,25/06/2024,2,1.0
175750,3094000,27/06/2024,25/06/2024,2,1.0
175751,19953160,28/06/2024,25/06/2024,3,1.0
175752,0,30/12/2024,25/06/2024,188,0.0
175753,10829000,30/07/2024,25/06/2024,35,0.0
175754,5867008,05/07/2024,25/06/2024,10,1.0
175755,511460,27/06/2024,25/06/2024,2,1.0
175756,62205,27/06/2024,25/06/2024,2,1.0
175757,62205,27/06/2024,25/06/2024,2,1.0
175758,62205,27/06/2024,25/06/2024,2,1.0
175759,62205,27/06/2024,25/06/2024,2,1.0
175760,5039740,27/06/2024,25/06/2024,2,1.0
175761,115680,27/06/2024,25/06/2024,2,1.0
175762,2320500,28/06/2024,26/06/2024,2,1.0
175763,13563991,12/07/2024,26/06/2024,16,1.0
175764,1013254279,30/07/2024,26/06/2024,34,0.0
175765,1547000,09/01/2025,26/06/2024,197,0.0
175766,2767934,10/03/2025,26/06/2024,257,0.0
175767,4772066,10/03/2025,26/06/2024,257,0.0
175768,773500,10/07/2024,26/06/2024,14,1.0
175769,2320500,28/06/2024,27/06/2024,1,1.0
175770,321300,28/06/2024,27/06/2024,1,1.0
175771,4641000,23/08/2024,27/06/2024,57,0.0
175772,6514060,28/06/2024,27/06/2024,1,1.0
175773,462658540,18/07/2024,27/06/2024,21,1.0
175774,3570000,30/08/2024,27/06/2024,64,0.0
175775,773500,10/07/2024,27/06/2024,13,1.0
175776,773500,10/07/2024,27/06/2024,13,1.0
175777,5414500,30/07/2024,27/06/2024,33,0.0
175778,5414500,30/07/2024,27/06/2024,33,0.0
175779,773500,05/07/2024,28/06/2024,7,1.0
175780,940762940,10/07/2024,28/06/2024,12,1.0
175781,18034926,10/07/2024,28/06/2024,12,1.0
175782,9900800,31/07/2024,28/06/2024,33,0.0
175783,5950000,31/07/2024,28/06/2024,33,0.0
175784,1347976889,25/07/2024,28/06/2024,27,1.0
175785,30940000,30/07/2024,28/06/2024,32,0.0
175786,499800,10/07/2024,28/06/2024,12,1.0
175787,12376000,12/07/2024,28/06/2024,14,1.0
175788,8767512,27/08/2024,28/06/2024,60,0.0
175789,4641000,14/11/2024,28/06/2024,139,0.0
175790,106166660,18/07/2024,28/06/2024,20,1.0
175791,5414500,18/07/2024,28/06/2024,20,1.0
175792,106166660,18/07/2024,28/06/2024,20,1.0
175793,319713254,31/07/2024,28/06/2024,33,0.5
175794,1674040,05/07/2024,28/06/2024,7,1.0
175795,572868760,05/07/2024,28/06/2024,7,1.0
175796,2977975,15/08/2024,28/06/2024,48,0.0
175797,5530525,23/08/2024,28/06/2024,56,0.0
175798,1547000,22/08/2024,28/06/2024,55,0.0
175799,928200,23/10/2024,28/06/2024,117,0.0
175800,5950000,07/11/2024,28/06/2024,132,0.0
175801,24752000,05/07/2024,28/06/2024,7,1.0
175802,4641000,10/07/2024,28/06/2024,12,1.0
175803,1547000,05/07/2024,28/06/2024,7,1.0
175804,1547000,05/07/2024,28/06/2024,7,1.0
175805,1547000,10/07/2024,28/06/2024,12,1.0
175806,4641000,05/07/2024,28/06/2024,7,1.0
175807,4641000,05/07/2024,28/06/2024,7,1.0
175808,1547000,05/07/2024,28/06/2024,7,1.0
175809,4641000,22/07/2024,28/06/2024,24,1.0
175810,12376000,18/07/2024,28/06/2024,20,1.0
175811,1547000,20/08/2024,28/06/2024,53,0.0
175812,1547000,05/07/2024,28/06/2024,7,1.0
175813,7159775,12/07/2024,28/06/2024,14,1.0
175814,6830161,05/07/2024,28/06/2024,7,1.0
175815,194178,05/07/2024,28/06/2024,7,1.0
175816,78040,23/07/2024,28/06/2024,25,1.0
175817,84933320,30/08/2024,28/06/2024,63,0.0
175827,8238958,30/07/2024,30/06/2024,30,1.0
175828,952000,05/07/2024,30/06/2024,5,1.0
175830,2320500,30/07/2024,30/06/2024,30,1.0
175831,1547000,30/07/2024,30/06/2024,30,1.0
175832,249900,10/07/2024,30/06/2024,10,1.0
175833,8508500,30/07/2024,30/06/2024,30,1.0
175834,18510901,05/07/2024,30/06/2024,5,1.0
175835,38999870,30/08/2024,30/06/2024,61,0.0
175836,238000,16/09/2024,30/06/2024,78,0.0
175837,97532,10/07/2024,30/06/2024,10,1.0
175838,1479324,10/07/2024,30/06/2024,10,1.0
175839,3094000,10/07/2024,30/06/2024,10,1.0
175840,183116080,10/07/2024,30/06/2024,10,1.0
175841,3094000,10/07/2024,30/06/2024,10,1.0
175842,703250,10/07/2024,30/06/2024,10,1.0
175843,5303735,10/07/2024,30/06/2024,10,1.0
175844,8108168,18/07/2024,30/06/2024,18,1.0
175845,12142900,18/07/2024,30/06/2024,18,1.0
175846,1172100,18/07/2024,30/06/2024,18,1.0
175847,34468240,18/07/2024,30/06/2024,18,1.0
175849,4549846,30/08/2024,30/06/2024,61,0.0
175850,4549846,30/08/2024,30/06/2024,61,0.0
175851,773500,05/07/2024,03/07/2024,2,1.0
175852,773500,05/07/2024,03/07/2024,2,1.0
175853,773500,05/07/2024,03/07/2024,2,1.0
175854,773500,05/07/2024,03/07/2024,2,1.0
175855,1061630,30/08/2024,03/07/2024,58,0.0
175856,4549846,30/08/2024,03/07/2024,58,0.0
175857,773500,10/07/2024,03/07/2024,7,1.0
175858,4641000,30/07/2024,05/07/2024,25,1.0
175859,3094000,12/08/2024,05/07/2024,38,0.0
175860,-3891000,31/07/2024,05/07/2024,26,1.0
175861,3094000,16/07/2024,05/07/2024,11,1.0
175862,7735000,12/08/2024,05/07/2024,38,0.0
175863,4641000,12/07/2024,05/07/2024,7,1.0
175864,4641000,12/07/2024,05/07/2024,7,1.0
175865,1547000,31/07/2024,05/07/2024,26,1.0
175866,1547000,21/01/2025,05/07/2024,200,0.0
175867,12376000,12/07/2024,05/07/2024,7,1.0
175868,6188000,12/07/2024,05/07/2024,7,1.0
175869,5414500,12/07/2024,05/07/2024,7,1.0
175870,5414500,12/07/2024,05/07/2024,7,1.0
175871,4641000,16/07/2024,05/07/2024,11,1.0
175872,1547000,31/07/2024,05/07/2024,26,1.0
175873,2320500,23/08/2024,05/07/2024,49,0.0
175874,4641000,16/09/2024,05/07/2024,73,0.0
175875,3867500,12/07/2024,05/07/2024,7,1.0
175876,2320500,12/07/2024,05/07/2024,7,1.0
175877,23205000,10/07/2024,05/07/2024,5,1.0
175878,1547000,12/08/2024,05/07/2024,38,0.0
175879,2784600,12/07/2024,05/07/2024,7,1.0
175880,1547000,12/07/2024,05/07/2024,7,1.0
175881,1547000,12/07/2024,05/07/2024,7,1.0
175882,4641000,12/07/2024,05/07/2024,7,1.0
175883,176377500,12/07/2024,05/07/2024,7,1.0
175884,93681900,12/07/2024,05/07/2024,7,1.0
175885,3929094,12/07/2024,05/07/2024,7,1.0
175886,40119300,12/07/2024,05/07/2024,7,1.0
175887,13724100,12/07/2024,05/07/2024,7,1.0
175888,1547000,12/07/2024,05/07/2024,7,1.0
175889,5414500,12/08/2024,05/07/2024,38,0.0
175890,3403400,12/07/2024,05/07/2024,7,1.0
175891,79591765,31/07/2024,05/07/2024,26,1.0
175892,92498538,10/07/2024,05/07/2024,5,1.0
175893,3094000,10/07/2024,05/07/2024,5,1.0
175894,1547000,10/07/2024,05/07/2024,5,1.0
175895,1547000,23/09/2024,05/07/2024,80,0.0
175896,773500,10/07/2024,05/07/2024,5,1.0
175897,2475200,10/07/2024,05/07/2024,5,1.0
175898,2011100,10/07/2024,05/07/2024,5,1.0
175899,1392300,10/07/2024,05/07/2024,5,1.0
