cod_negocio,id_linea,nombre_linea
c73a7ca0d0f915c386e574af7c56bb60be09b54bfbd16ecc14cf14934feabe61,2,Inmobiliario
bfff9b7fe24a3b450fe966d9aa94396f669503032712286b7f679780b1b693bb,3,Administración
5d64ca811b781313940b31ee90eae27136fb869fdf033a9361259e5df4f051c9,2,Inmobiliario
ab19ec5b6971da4a439a4239e23904c021ac9d1b220b307c9c59c9d796664b58,3,Administración
af4cea7e4fafc4d2dd2a0f5c68983de6f9b843384b53a8aedd2258a2bcc827c7,3,Administración
b8cc396ee5813f14890499c1809c38f0e0bdf483fa2f24713b6dbde3f4e5558a,1,Inversión
5f1b014c31ae82f3e86a01260d6cd2620531401ce62e1663174d92e61c211fc7,1,Inversión
8d87828c1bf1fb487c397ea5576fd766b84186ff3bbec321955800d3f5c8de9c,1,Inversión
c74091f888487c5d7dcbe715f0373a88929cf0e088132842c5f6ca2279fa3bea,3,Administración
0d55e64c5d4ecb8ec2b7bd5d0de2552bec4300bb8114c570a57c42d225e048c8,3,Administración
2b0946490db2353177e0b1a4c52167be688f0a903c37c0ef67494274fc0d9a70,1,Inversión
342445effb2da2a0d1ba72dbb2323b4a6cafefe9ba45335e913769d978569aed,2,Inmobiliario
b6f041ea1d33bab1ec3146d93fd0d756056a3af92912ad2707b72ef707721647,1,Inversión
92cce644d12e8926c5b7a6bf4ff766d17e2fca0bf6ff2d1fdd83108140d2c332,1,Inversión
8ce816d91b459e9f817eb26836b3a6f2796656eb08507a238925918c7098b4c4,1,Inversión
47be035c0550b52b8c84b8131175bced1f44173a489df5dbb3627762ec244a58,3,Administración
4082748368b3817bfbe0e86a642588a80207518f204a1f89f621e1e182eb421f,1,Inversión
d0f4b3b1769bbabdae746aaff170b62c4346eb7a4b3182daf195ea10408ee1f1,1,Inversión
ea3cc65b9fe816a5221cec47dbb61c6dfab4adf04c327ed8180e09e612a292f9,9,Fondos de inversión colectiva
bae2470a745bf96d5461bf1601922783f79adb33f2e02af79608325cd1a9a7fb,1,Inversión
4ed671ce4bb67701eeba320169a7f7fc9cbcc9e8d1033e836ff681cbae018036,3,Administración
d25b1b518cf0d3f8ed9d1f8d133adbb8c21fc1da91bae427ad29b50f0bdcd93b,1,Inversión
7f71c44ce6902593d554426d31c771df2ac92e0b20e75a3f27c4f2844697bb43,3,Administración
8bb0fb790f238077f2ff80df290cab37fdc7bd068da6cffc7d89febf3b635c87,3,Administración
a175a4c97f9fd7c80480072424277d5d74022ebe9ef1045d63530a1bc6479805,4,Garantía
e0e6f7b15d8c922e22ad19c6cc1302ca1abd484a80f95e11dade1c156841c69e,4,Garantía
4dc8fd916ea88177b1368b9becd1ae8a54badb9ca3f3a383d555f4b935450515,3,Administración
137963bb9248e4321ea22bda7a068a524199ab512b51819e2cf0946ed7ce2a39,4,Garantía
ff84f78ef2531461fe400cd8e5723529395ea43f948e13552f3b6f505c4d90fc,3,Administración
6db4ab7e29fb225720002828f9279c4b6dd589892ecee75592a121f32dda065a,1,Inversión
aca2a71caf5f5c7fdf48f24614e82b3610abe69f5ee33e981eea509854010c55,2,Inmobiliario
1f1f06d577eb1be8a97dc30baa8dc858ee467b103aacee1d7bb5438cc9dc3ac4,3,Administración
72ea4356536578a22a268b6d41cef278499824b6684c567a8e4b2c5399f8f2ea,3,Administración
8fb9b3738930f3f11ead9076fbe94265fb8db048a5f5bc4c3267d0b76e7701f6,1,Inversión
86ca5794f9b9ea0dc6ff5fd5bcc5d47b0b1c601c6e73e6e6336f0e34aa4657bb,3,Administración
6746fadb51c219738673bcec2cb16ae4afdcec21eb04637c1180653fc42f6fc3,3,Administración
f6e82eb6c55a2c6e29cb4ff4bed6543ca8252f997092b7615117759418816752,3,Administración
e3e245f4478a6d18134ccd23d0a8830577ad7c5d8939bb61bf89378c28974687,3,Administración
2ca3ee351038db24b2f7eb23a7588a076811e7bef74c6e9c883a3bbe0c2d5f1b,3,Administración
86ff1766e99e2e585ecba9be36deec5f64fa713cb9ab3e5e24c327fdda9e43d9,3,Administración
0805926f6a8aa1acb6a9ad0453b48924df107303788eff655bb49c3c96500025,3,Administración
e0358fca85c3358b650fab60843aeaf9cf7071f31536f98a52518e19dbef0795,1,Inversión
1b0ac26b8f032e41126e802f32a80149777f66a8b1f9228ddd970dcd5911ba15,1,Inversión
f4dc714f7cb997b12087fff0abf86e39c775bb5965110b0f4945f9ea0ab78192,3,Administración
aee32b393d9a1f744d589f8fbc3961ac1d6a8359be3a9445540b166f181e8fd5,3,Administración
7ce51d4dece2efd167f1fad42c0a2a8e248b490619d1fca4b6c69dd2519445bf,4,Garantía
fb02e6e015ff8fe405afc99d5bbe1a3684abe1f035111dd65e388fb51c67d0fc,2,Inmobiliario
7f4a3abc06f22c9274590b44eb3cb84d015ae642ee24053319bc7b045dcd5e1b,3,Administración
5646dda73a9fbe52580799df6baa5dc72c6596731e40966cf8a79df7e1dfae90,2,Inmobiliario
3193b7cc83867d5445a8483df2890584a9cd8d1d74de1f4a398bcb5fe983c3d7,1,Inversión
0022acb0b4f87b9cb049ced3d9b4bee4dbdec6470b0b26ee00ea8d4012f64240,3,Administración
d0e72d0177f29a436d7bc51ae158b1801d5a2f0c5c8bd63eca30883d4a9cd613,1,Inversión
45238e62ed18a7d243e45a9410e240068599c2ff0d5c139a6091f56355568fef,3,Administración
867f41b70430c8d822a04f1d97aceb9b15b2c9c9cd70471b8576014811b5197c,3,Administración
e077d058e9752cf08c372ba8cad9810dc6265afb121bb5454276d2f724dc2305,3,Administración
c2826c85d32e092db09007062611a388068049c0b7a051e03e2632330dc34d06,4,Garantía
2781443a855c7654b0f6382177bc269f8f0b36156dd3acb845cb4814a05440fa,4,Garantía
7e5270d855ae2d715fdb0c3723cc3b556caa2982ada2da8a1d071b7b3844aae0,3,Administración
dd3ef2288e82667947530988d8a2fc45bf424d8b6d06f8bcb0143ec8bb9075ed,1,Inversión
dc26475c9f1d17a61a0a892c57a398c23a8b13d791facf027913e2eda4d885c8,3,Administración
6b847a8b4c07802f96b34151726d26e3f8b3d6e6876291eb38bca2420d1db44d,1,Inversión
5da48aa134032f8f664d65bddcd24ddc5bde6a09c3e27fd4a0fa5cac8e1fc633,1,Inversión
3f4ca35c6df4fc5a7a8f560e833cebdb17e54c06b9e2f24be9ca4bc11b18b842,3,Administración
020eea247fd6b573873f6dec243b232bc4a4eb3a5bcc99639935993483a3978c,1,Inversión
815bf3016be984395238b1d8f3ea8cc667e7888d3c8e1218dc12f7081af5decb,1,Inversión
3917b16f91f8abe8a418263d64b07cbda7a63d233c1a8fc172ec34b64e9e7a6a,4,Garantía
71854e0b4b4f23cf132c35cfc08edcd59de7fb09589cbe300bbde0f9afc038d4,3,Administración
ced1c032cdc149cdcdeb9e84df6727fba45692e9ec586747c5e07d9babf1c6a1,4,Garantía
542f1257b6d74549e3bb2907439fe7ce6de7c2205ae556aa446b0e5679e756d7,3,Administración
8a375d5e334a724e8a0cf328e2444c978a6a3782eeed7c59eebd521cbfecbd10,3,Administración
08eb464360a56fb910dea75f57716dfe82b1f6164f70d0abfcf42ff68efedde1,3,Administración
af57a5aef93de6829affe4f15a9c5ef69f8692b6d47fd2abeb4c98d2711e0a48,2,Inmobiliario
c0ac337d3c7eb4736787557ff56d519d365a50b149ce3650befe3c040a19423e,3,Administración
456e502171cef614f24af47bcb6bd36af8e4fd8bd98f6fdbc15205cba0368d7d,1,Inversión
0cba8206586a3d33500d6e003e6d5f9acabe548c3c89768d179e4baa48f1acd2,9,Fondos de inversión colectiva
8a0d6e386850c1579bf477845601d9998aa19468316cb8b3dd8a9b03af1b348f,2,Inmobiliario
43c21324af55d9d6606970b763872b90b6f3ac50e4945ff64449f7a509406723,1,Inversión
8c48ec8529a8ae35624ca3a60cae9e1a839e94633ef13fe314560493a5cd53c9,1,Inversión
65952a69672383a5a8e714b6cd3b1de975cfd8bcb25f91e9265397fca16ffc99,1,Inversión
e1d47f017214e98bc8a676c109fe66fc143dd86d883a3bed32435e81cc6d808c,3,Administración
69d3ee896cc0ca53ecc77a2032780ae5621d502272921f7b527181571cd97f28,3,Administración
d23db1e203794c46214071acc41f33440ad8760492a51d512a5e9c159d2808d2,2,Inmobiliario
a2aee5229279d2823284ad6d5b463596c6d1de0594200dde5725bc2c1e0ebdeb,4,Garantía
c82f257a432ea249c388b356cebbf31dc94a77a3e1b8b81eb5c6212e07a0fa05,3,Administración
654c481467222f11cf265c80d1d194933e182181b62091275ae421234be10593,2,Inmobiliario
79ef17c985690ca037a2d23b68e39199b64be879c1ac978aa24e251306fbb027,3,Administración
357b9e32437c3494fe142a669d72aa8dd1adfb84cab45489b4ed2bfbab382bef,9,Fondos de inversión colectiva
367af976daa374b4fd3315996700e961e8ecb79f5405589b3e67eca10a3dcdaf,4,Garantía
67bb044bc52fca71e2dc6fafa4e8541b0f05ed4d354faa3f4ba4399fdcde8ea8,1,Inversión
e067a60ca03c8403d6444e4b5577a935a9f3bfd94911e8e548b262739a6d0294,3,Administración
9ff52ce78daac050b1dcdad5e4a75064841c4824dd7608207dec20f0b948ee4e,3,Administración
65db6f161c4278a8217ada50727d16ac5aad0ce87440e724a22ac10f410cbbf1,3,Administración
50a560bd6f9e4196df1ecde800520716419bdfcf83528ce4fbb1bf99ce170f17,3,Administración
becae7161c085ecbe0cb562321780bb0fd7a87c69052a5b1cb10b9ade0d286a4,1,Inversión
5f02acb108bf52f3d2dbdd1610a7b81006dfd150ca3ba8b905576f9383831a34,1,Inversión
c61d724f51ed5ff59ee174061664975c8b6cdeaf4ab4b924bf70011a14f75235,2,Inmobiliario
74c18f2bb5db49b57081215ed7ef14ef484444340bc32297657b2a6d97b4448c,2,Inmobiliario
0ef56fcc051bfd5038e8d59ccda0f3202250b9986711abb2a29bca7a10931bdd,3,Administración
9a63caf1bf86c43ab414a0f7236d688eab98b7f01f277bdaa282e595cfa5a539,1,Inversión
8cc82929ecd6f5a63b0eeebc5b0e528b2da0518f5b6cc8b2305e33e4e4e57fec,3,Administración
2f082b1cab1838f0e457537e87804e58a5435ec61d570a2b8a509452b901b74b,3,Administración
7203794403821adf29b4da9900145131e44c4e073c9feb426613815cacd1cc14,1,Inversión
10c2d723cd1c1d780b7ba7ac13962f8e57ac475b153cdee7b1910648a0fc1871,4,Garantía
7fbae63fa01be3080855be43376847dd8a07b0343b8c04ee3ee750a812e6de01,1,Inversión
f398e5221833c6c31a99a61e8c9f10a78115a9d7c69bc862f8751161dc787838,1,Inversión
e6a55a073477c51cbe7762d23f5aab522ef4b8b181e70e882862c4438ac788ee,1,Inversión
a347be4168a5e3bbaaa0f30008a811bfbf47e488d0cc724ff4a10e739aec9af8,1,Inversión
a9c8fad4ec4089ed9c0a24fb61dbdd1ab1bbb47469560f4b6d13cc958a5ecacd,4,Garantía
644ba0a49709222d9762b6332b9d5e758f96e25d04c5884d35f1787d38fd3505,3,Administración
209df7d89e8741979bb9a7d358bf85e4ae506921761d3558da6827d301fd70a5,3,Administración
2ef37f0c59a6b5ff7ec24dce10614a2d4f34a2d88ec48badb2b63ad2f9fe42d1,2,Inmobiliario
293769f47f9903709c92c6a732ea4640bbe5e2bf6fbbccbda8e20c6a8f5f132a,3,Administración
f157e4611d7ae3f605cb97e27bef8b87061b48f683be80392a8e0df293e9f463,3,Administración
d603c864662470ebf17ce854cd8492aacf2162fc6d2ce702c25a88289b1d5cc9,9,Fondos de inversión colectiva
29d445f9587cf4b71b6ac041cf36cd721f1caf77f7e315d83d9868d4787d07ed,4,Garantía
3934e9fdbd3afad5f1afe19faf03f3ada857e7da5dff0d6c566ec0ca7d339826,3,Administración
2618be2e41364e18d380931f8d8505fe296a02016771bd8a211cb844e2204076,3,Administración
d9aa7adf61c2fee92887ce8dc185495a325943a8124b24ff924fd07447fbbdac,3,Administración
44314f0daa23f0443f71450f2345b2e0a00e44bbad5bd4db66614a1d9da18054,2,Inmobiliario
139b91805f4ee9e6cf804f4b0eb3a68ec61105b39ff8d1b1fee14dc7b089748b,3,Administración
7f9cffd1172221f7238b5e6688db1b9470c4464c7463a7cea9bc7a37ebf1ff6e,3,Administración
baf46ab5559e8d40f29e8e9744ace84a9a58fb5d4cab78981c4b259be546c4a0,1,Inversión
b8ef48b70543eb06a2fde4cfa347f48f7d3aed93a2f8c443beea0f7f4ee8bdbf,1,Inversión
dee47856b1ebea2e4d95fe3014be92e3143673432af272ef3ed9a70f53162db0,3,Administración
7d6a38122881b15b63e710d1154c20e3533e2af683eae8c40506081d82ba517f,1,Inversión
b98d4bb0f6540e9ffa31bbadc2a0060417651fb7ae870f4f3751677fb86a5da2,3,Administración
b8e25ffa7d82d7130d7918fa678f55ed37fee939a6618c25a0d54e8a2464b34c,3,Administración
f953c25970a928b2f80f24167dc5bb4fa7be271e54be2a028e99ed909d1a6828,2,Inmobiliario
edb65aa3e800fe23dbadacb6fa262c68d8fb8c7994a212d444e4b8b19655b5d4,3,Administración
6748d165afef19daf4439a4043ef465cb9e5023862c46df768e977e954b7f234,1,Inversión
05ea4ed60d199c59625bf48e9016395257d17b190329a6b337ca6d2bc6583be1,4,Garantía
d5f61598b17cc7da9b7a7a62cdbd66f62c1d2cf159066aea884c72e8318b5f47,3,Administración
28a1a6eeee43e82daa74703f9b351f740095877d121e1e65c1ce1fe9952732c0,3,Administración
b47a087d32142c8c500b8581c00feafebd7a303af5ce147131638818f8b51f05,9,Fondos de inversión colectiva
099783ab731c8ffd2c3aea3c3ccac7cf73bbfe35d268b243faf449fd395c36d6,3,Administración
8a15932f146c36f975dc7659885dad340ed1f687b62e460dabaff22d616ddb71,3,Administración
3773ecf7c2c17eb52f952ff90c53df47911bd395d3cd32961b1ab68f43b0d3bf,3,Administración
a14c0a83e176d8a3f177842e0677229c18447ea38cd7eeb2cf287ce1b2e079a0,3,Administración
6b2dd7cad3e3a7e6beb7e189c8b528d661f6fb45005c7c9cb3b9cebf20211844,3,Administración
c483be8128b49cdd50862fd76e3e65244d37b3e62622e18ee0275ba1a4213e24,1,Inversión
338cfdeaa36c416502161eecf6b9fb42178d215d43f23e2c0177765cd3e08abe,4,Garantía
ea21e3def605e52369f2c2881539dba0b4bea24a27013977259babbf1bcdf8c0,3,Administración
5669fa60247c928330c350ee420f50b2d330d6ee75ac5bd090e420a14904de6f,4,Garantía
1da7acf5ffed934ffbbd6ea1fa195a1e8fa85532fb35896b5bd2fd7d0a1fd9e4,3,Administración
f960a58e643e0ff81c9296cb7c58ca230f1bbc4e338b170ddd33b3b2d885e590,2,Inmobiliario
088f9744e13df9b2f43db4c2d5968d72ab285f19698b5d4c7fe23108a740c8d6,3,Administración
356deb3d9fde8a9f111aac4ce6608f074e8fce3be6a350f02e5bb80fbd514ea6,3,Administración
7291b3e54c3baad72e1ce69f16de98136471205a066b062153d8fb632c768094,3,Administración
8d5e5bd8c7c1cf3fd0447862d3c74aa9694490b2609419ad54be26ac30f2c69d,3,Administración
9926b64b5b298b5e637a8a68b76a43619e835c325f44670c97a7b442318a7504,3,Administración
74b04b6ffc6f0d14cde64f52b5d71a49b011a5c46c5c89effd8613bf81a78f3c,3,Administración
666f09ac2504903b563818f1432420c613289f76c1a5f2baab0b59dbe01a513a,3,Administración
4b79f754e32fa9393982ec3e04c9a5bd1fe1dfca357d3ba2876d85c5be5e3ceb,3,Administración
6462edbb3dab65de627a129a722efdb0e20d45c5721a5c3f7108b771db19f450,3,Administración
0ca8098379f2c160394b41f66a8c866e83a188743faf89e88c6568f20c7d6962,2,Inmobiliario
ee82ad1c6265295bc089a3a5fdb243b813ed97db724574861bd4d665e25903d5,1,Inversión
440e70dbd427c30180a8c813a6c993bf3035aaf150f4f0f52fa19db23cd810de,3,Administración
587cadbb3b17569017fd67e6148d9520f230c80c84156be2f603939f47f16c73,4,Garantía
5e841a772dd9d52450c4b30f548eb3747b72c25f2212d33e5ced0ade8b7e7279,3,Administración
f44a4f902bd979ea09c5ad5c080701ab105df34a647ea370d49e56f447f26a3e,3,Administración
a362869115671df5cd892aa6fc2d493ce4e4a2ba467b88d98171653d855fe37d,3,Administración
d1fc8c39cabb5c23186ac162a5d9a9594105a6ffa64236712598404fd74c46ae,3,Administración
ce98a42879b921b3b57d9b41522b46b5bcc2572e19ab250082b4973879c2fbd5,3,Administración
011d2a9c4fc4dd8c0af4a1cc777dcaf6ea62258b0239239622016274c6860e78,3,Administración
15d9793cfce43f194077b22f43a217609ed81bdb442c108e6eaece2ecbd1aca6,2,Inmobiliario
fee17e823792814017c97efe748a52200422400f767ba58d8a02983aec382cd3,3,Administración
be0733b0930d609d6043632914862579d00ba3369aa290744e976a861568d33a,2,Inmobiliario
be7eaf49a24a382895344dc70f78e3fd78b9a11369bfa1799b658128e610ba91,2,Inmobiliario
3db206bd557817bc2502762d2918a832403ae860fceddad2df5c14c43e2453eb,4,Garantía
a641df62a2b1a5234e8b86a85280e96108e252a4dd08d75ebfa0ccd70446c093,3,Administración
419bd05e92fedf3120e925655b969b4821283cae1147adc78b9301545828ee2a,3,Administración
0c56a32a20cab113cb7291ba442647139dca2a3dab2d0ab42f6fd28c9dfdcfad,3,Administración
1b73c14f7d85e266faf686a04ec3aa04aaaf7daa4fcf7b5027036075532aedc9,2,Inmobiliario
15924d9dd2c502c06c8ab636212a767d1aab9a242f970631ce50a38cd7d8f8e6,3,Administración
a380cd432c48c19d3aa5ce915499f4c759904cfb6459b7592c284a3ba634708f,3,Administración
5e01b7fd704bd9b5b55aaa6b9d908d4506a8e184d808164bc8f089cdd1bf31b2,3,Administración
4b1a4bd1fe774a510396e1c6c6f72857a2ec3b2b9e0cd38434f2745d690ec622,2,Inmobiliario
2b9467beedd6fde54628b3f54a5785800fb729119cf295052f08efb6ad3312c3,3,Administración
7cde16e14e7791146b50eaf03b218081d0bcb52ef53d7dda53702bee06cf2a57,4,Garantía
f9d5e1216fddec60a58050d6f5ca0615dc6ac2d075834acdfb120f1df77eb0ae,1,Inversión
7efded3d5ebdb320570dc350c3b5a687bf523301f927556214f65b387c0b8422,4,Garantía
37f91aeb847792c5446b381e1b467c674a6d26051f540bc338b04e3a579a447b,3,Administración
5f30abb952c3f44ab13f342638f873830664ab2340678ce847f379552f7e935f,4,Garantía
d1349e14d8175ad5518848dc9ad5738539fed6d0e8ce26fab8392b303b098f03,3,Administración
6aa3a474a6da72083e3b91e95b92c0d1bf2bd0b3e90f9ad07cb82b86eb2f4d14,3,Administración
06181e5417c77aa509657c805c5d2a1c9c6efc19f3e5fc7c519acfc8a7b08721,3,Administración
f98350e98f0e4ab1919271c278f9cf9403d070aa3718789d3353685850e6888d,3,Administración
d1bfecd423dc706e8108e40ea9d413022b755cc6335f56705252e9ebfb93ef09,4,Garantía
a6205351ce442f300ac0ae6d646d8b9f6f18aef30fe208e1b394f29fabe4fbaa,4,Garantía
5e5faf72f089c72f90e5ec4b3896b95545495ec7cfd9e3ae02c91a191c367bbf,4,Garantía
2fbd4ec9fc7bf28dfb0a2d035751ab35131d24c41b20379dcaced160b02a7007,2,Inmobiliario
fae94cfc9a97068ee9b8a4e0fcbaaa4838ba2a443fc26bb6cde03a90229a9f0a,9,Fondos de inversión colectiva
1218951867c2a1b1d20316775a46f02ef038cc1ff31f09a70131f682eeac0943,3,Administración
96e9ff57d7ad4ce3e8da87d3d3ee48cd74bcdd3279f3d1aede7ac5b8c42cbba7,3,Administración
f309411612632c3534e31abf6ca87920d8100fbd6429b06dd846a9ff23bfb427,2,Inmobiliario
e6f37be4041922355529037ca748fde543b19af1180acf7fdc89b43e574136d9,4,Garantía
35e52dab2a1b9b764f186c23b796aed9a5f80380ebd6b80d8ca78fe1e191345e,3,Administración
5278b1ebfc1c95035606e8b77037dd90f9e46b3634da691c61d3525ff6fda17c,1,Inversión
bcc628c30eac6324fa83459524db299ee95ed1187aed4a67d5e7dc2a53e5210a,2,Inmobiliario
854bd33c1da2397243e67f51b4380cbb0090ae929f995232d04d5ff28a3d4d17,3,Administración
9fbc8cbfaa3007022f78d572c45017e3685efc051c64e1d85be1acfc929fe554,1,Inversión
cf73680c7c37d88a1fb808c33972a647a2ac2c60c93bc8fbd3dcd8bb6feee8fc,4,Garantía
4a14e1ab164d9078deeddeea58e0089a162944529daadf39d1e43936e1f008f1,3,Administración
bd85e314a05b0ad4fd650fb9e8b01b8d662f909ae35030a91e2fe1a8da6b06aa,9,Fondos de inversión colectiva
a2635a9311adb2e24b470911cd886ca4bee36d2c32fafea80c91be1bba1e6a88,1,Inversión
c4a1d4ed9c3bd34f9374a39d5e82a637e4628aa77af6e149f3f102d9e1068a51,2,Inmobiliario
80a0803e2af14d2e70c9c5cc544d7eb92812ac83355b460f1c09992b94c0c60c,3,Administración
920ec523bb6dec103668df6bd72e5f9e3d102714d4213c956255835667e99dbd,3,Administración
65e37cbdc9fcab3520981cf56c54ed56f08e17a7668c23f770246a35d7372fad,2,Inmobiliario
13f1435bb9979765f51e9bdd3893b20f2f43c111d144099b2aa85528200da41b,3,Administración
85b026fed0d5b4a44a7a5646a1ee95444245c26239657828dccab2d5057d4a84,1,Inversión
bbb4a5a0c0451cc6ef0706833f7025bf1818030eafe7591b50d7be9744f0eb7b,1,Inversión
eebf0f46b2f3e3adb5134fd3bfd033fbc6b1e2d75cb3fd09863bc1366f5b44d4,4,Garantía
40b2e5308c0096497753aa4b856864591cfe9e3ed00f6b8030376baff4b81256,3,Administración
f091755dbce289f7afad0221c1d771befcde1de2f732f70653c26a6fdcf2aed5,4,Garantía
2eac0c794cca19cdc2eafdecdda84c0b6343dcd5b2ca0c0dc566baf142bf7c1d,3,Administración
bc500dd5a269c59d9152a5e258edbaf2b59434d704d495a7d3f617a9df3b256b,3,Administración
59e262e54aff9c6493b9b28729076bce57ac9eefe5f208579b6333f184f51b94,3,Administración
f96c05c3d95ed69069bc38d2e02c9b31368513698bf95e401fa35a29ee29a2f9,4,Garantía
ba93d0b8907c7b6796f84c483f3ed991ad1eeb0e591f3ff8ff35762a3fc29464,3,Administración
fb2ce17586611ca426a39eeb895e6b1818185b58e0fc2c2512601b471d24538b,3,Administración
e8c09b360ce1d07c5f4e5bb6d46e282f34b7dca535be51260f217921125defe5,2,Inmobiliario
38a0a3ce57c9e85f46ab8c2dc6626219bf0e1a09b575bd8538a3ffccbb07fe20,3,Administración
151a0ba6468dd5a2dcafcb0f8ac472603561ff8c0d14d0a84160c45901ab1d7f,4,Garantía
9afcddb28e06016cab1db8de778de9efe4f96464aa783d28133b0d3698b1c68b,3,Administración
325b06c1b970f19e188fe5be88ee311c95e9521797c31a3a9d11fe77b7b166a1,3,Administración
5dfabd68d3a60c06b32b18141ba9b4580d386b341a8c2e5ce574c82226363ece,2,Inmobiliario
cff7bbdd8227f6aac70d2a651b60c6d9bccb3e4184c005a509f2c1a900cf17f8,4,Garantía
ad7b65b37407a65c5e08af576dc3ad07c3d8be89bbc456270115c7af5f8537bf,3,Administración
9d757d2c4b06187d275c4808a85a7d56e3c22a6d368fc9f9828312aa74d5d318,3,Administración
6cf4653300e05ac846ba299459aee717926a571f68113a614219aaab8572be5c,4,Garantía
9d318e9f2a2273a869f88740931943022558cdc9447cc6d6cfa010925580f4d6,4,Garantía
d0f094cd51a33bd21191cf70c51ac30a5fb66b4e03e6660d957156f629190d67,3,Administración
4ad481308efd8ed3a3f3f236bad1bc960df8e09f2e6cdcd5e226d87751399fb2,3,Administración
c80d0171cf29a6dc0534de5232964a6bc2a86abb8f2b4abf2c682ce56de5cc34,3,Administración
e8d84dcddcc7dd63b185f122ea005a3d1165872ddbffcf073f06590b33570865,3,Administración
7a6564b49db197bd7f4a51b89c8ea267526df6a7601320028d65812e8704fc2c,3,Administración
6cf0a3a647d893c4691318f32fe4eaf64a65ca0b2e0f2de08a4054887c98dc30,3,Administración
c1a4629b7a4330713ad37d52af37546ab55206a97571cb4cb8126391fd4fcc00,3,Administración
ce73ed30af5d9391f5da8b216c6e2f37080360dfc5634620cdbd784e15df4a4d,3,Administración
8fcd2b14b0391c20847babcc3b1117134e7f9d425b566cd002d7d4005584c6f1,3,Administración
830aeaf0453c3c4af3e84c88fa6a1bbda912111247c343047873fb7400e6f0f0,3,Administración
fa99c220c4cd5850ecf4a7d7d18ba5521e96f7d5586b68df33e7bd322eb17bfc,3,Administración
97beae73da096ffc8ee5e6a2801cb92f4afd7483900423fb87b4fc6ae22449fa,4,Garantía
f65828772353910ae9d7e1d3d274f98380c784c18ccffb9d2a4801a8e8f4ee02,3,Administración
4a14420af42ff068d6259555ebbe334d47c9abff6f0a0fc215cb4667e682216a,3,Administración
f925770f2a050fb08a5260273016fa663683effd771d9f933395bfd352f3380f,3,Administración
17072ab10355052d593d9b7df3f245a365cec6c99f7e4c2cb13b6610c2fcde82,4,Garantía
548206f915e604e2cff18cf59e566fd847ea804d38f4e4d5b64a32f44ecc026c,3,Administración
9244f19941f3c3abe01bd39d32aa7ea93f55027fc0219792400606aa810d7824,9,Fondos de inversión colectiva
87edf34d45d3995e26909ec5ca167e7e196044720f0aa901443190fbda6ac613,3,Administración
3bdc57998e2d446160fbcfa73e2db28354eb7f7b0e2e096c1e2ef7b18b6b76f1,3,Administración
979d11c5f3511493e83907575aa8df7f1a46b5cdfda623e1fd031ca28dd89b30,3,Administración
b9f33cd659ea47ab5d6c9e9658f85ec22c01169870801288808e07a6b0457d20,3,Administración
3f9cdf510b6163e98abe1dfd5fde87cca826ebc3689ded5608572e96a720ea98,4,Garantía
dc2c996f5b79e924f985115db18d61b804bf15b47a6ab6559f592fa00d9cb20d,3,Administración
53c364495384c36fa4c3e3bfb3ef3c3795cec0f9c37707fdd5134557c6181732,4,Garantía
1ca8a71bf468d1a1fe15de30a4f340ded29cccc082df2f8205d3e145112dfead,3,Administración
0fecdacf116992f098105877c8b18fb4a73bb55558a2b5eb4b7e2f05a84fc87f,3,Administración
8bbee0c8cbff9145f3009342906e789223bc000dd1a283c1d0117db842a5867c,3,Administración
9b8acc801935201ac8b7ad818e162819416fdefad4b8757226e10a4fea2b2cd2,2,Inmobiliario
f69f3457d14840e094d0f1f781298eae4e6e99436fb21dbe81b56b707f695679,3,Administración
84aa4a6603daa17937127b434db48a2146a7a99b555b66a6e0a078b27c0711e6,3,Administración
bb7d00fe0f5b2cd8ed6183ac5a44bab671015549c619640fd4cded1370b81c81,3,Administración
a0c10c37b52cf6183976da1c5d7dca79a399e980e833f43795570be378a73b69,4,Garantía
8b3d17f02ac434fc8573c8913658499cb9adb3beaf17717053ba41f8068536f7,3,Administración
c426632c3b30ca7419a34a5e7d51cd05c711ae3d3a9f30d9ee4b6533709bc8d8,3,Administración
654212dbed0822dfebf06e20556158ca9b9ef3f3bcd653a911f5c71145536a01,3,Administración
407be6a87db9bc5a434bbed7e9f50b5d29c7c596e072588728963f4382ca27cb,3,Administración
4f50b1b75df867bdb370393aad696289a206c3582faa5948c6dfbeecc79892d2,3,Administración
f5907f62c843f8b787535a327276787948d07e93b4b9b9b97b3e1aadc9d982c2,3,Administración
9a6b04b5053354fc95a656bd08714be2b8c8b6fb0ec6d37adde3ea1e67bea334,1,Inversión
0fef8193a23f058f8c8db0759aecf6ae1c59312def11cca528b6b21db74254c6,1,Inversión
54f14deacbd848d6d70a2bf1b945be36fdd3c5f60cbc51ed94b6607fc0148a66,1,Inversión
201944a57ddd80d9403eb065e691d755e568cc82eb2353bbbb77915edce6c3c7,1,Inversión
1fa36375373c3a27cd6ad962948c186c09194734420f6964f8295da819502ae1,1,Inversión
29ceab76b17273e647d432db95044dd45d5d0cd665e97964b069a16f6226bcd1,1,Inversión
74974818af6333ec7f26cb192f8884f18b6d729fb3039df785c2abede218786b,1,Inversión
be820731cc3facdc0d259071c133aca0768911f6aae13cb6beb288c95c82f378,1,Inversión
467e4d02e7094736f668259cb0d31ec19e09116d0d6e0763e127d591149b3376,1,Inversión
